2025-07-16T01:21:58.135975-0300 | INFO | Requisição: POST http://127.0.0.1:8000/api/v1/auth/login
2025-07-16T01:21:58.387562-0300 | INFO | Resposta: 200
2025-07-16T01:21:58.546344-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/ml/features
2025-07-16T01:21:58.548678-0300 | INFO | Resposta: 200
2025-07-16T01:25:12.735874-0300 | INFO | Requisição: POST http://127.0.0.1:8000/api/v1/auth/login
2025-07-16T01:25:12.984836-0300 | INFO | Resposta: 200
2025-07-16T01:25:13.135555-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/ml/features
2025-07-16T01:25:13.137557-0300 | INFO | Resposta: 200
2025-07-16T01:25:13.546940-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/metrics
2025-07-16T01:25:13.548953-0300 | INFO | Resposta: 200
2025-07-16T01:25:13.550975-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/logs
2025-07-16T01:25:13.551981-0300 | INFO | Resposta: 307
2025-07-16T01:25:13.552987-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/logs/
2025-07-16T01:25:13.554491-0300 | INFO | Resposta: 404
2025-07-16T01:25:18.631281-0300 | INFO | Requisição: POST http://127.0.0.1:8000/api/v1/auth/login
2025-07-16T01:25:18.852867-0300 | INFO | Resposta: 200
2025-07-16T01:25:18.856417-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/ml/features
2025-07-16T01:25:18.858509-0300 | INFO | Resposta: 200
2025-07-16T01:25:18.864525-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/stats/categories
2025-07-16T01:25:18.865029-0300 | INFO | Resposta: 404
2025-07-16T01:25:20.694724-0300 | INFO | Requisição: POST http://127.0.0.1:8000/api/v1/auth/login
2025-07-16T01:25:20.917759-0300 | INFO | Resposta: 200
2025-07-16T01:25:20.920884-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/ml/features
2025-07-16T01:25:20.922897-0300 | INFO | Resposta: 200
2025-07-16T01:25:20.926424-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/stats/overview
2025-07-16T01:25:20.926424-0300 | INFO | Resposta: 404
2025-07-16T01:25:25.331566-0300 | INFO | Requisição: POST http://127.0.0.1:8000/api/v1/auth/login
2025-07-16T01:25:25.554509-0300 | INFO | Resposta: 200
2025-07-16T01:25:25.557023-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/ml/features
2025-07-16T01:25:25.560072-0300 | INFO | Resposta: 200
2025-07-16T01:25:25.563230-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/stats/overview
2025-07-16T01:25:25.563230-0300 | INFO | Resposta: 404
2025-07-16T01:25:26.263189-0300 | INFO | Requisição: POST http://127.0.0.1:8000/api/v1/auth/login
2025-07-16T01:25:26.485800-0300 | INFO | Resposta: 200
2025-07-16T01:25:26.488827-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/ml/features
2025-07-16T01:25:26.490892-0300 | INFO | Resposta: 200
2025-07-16T01:25:26.494494-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/stats/overview
2025-07-16T01:25:26.494494-0300 | INFO | Resposta: 404
2025-07-16T01:25:28.817389-0300 | INFO | Requisição: POST http://127.0.0.1:8000/api/v1/auth/login
2025-07-16T01:25:29.038002-0300 | INFO | Resposta: 200
2025-07-16T01:25:29.041028-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/ml/features
2025-07-16T01:25:29.042031-0300 | INFO | Resposta: 200
2025-07-16T01:25:29.052747-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/metrics
2025-07-16T01:25:29.053771-0300 | INFO | Resposta: 200
2025-07-16T01:25:29.056280-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/logs
2025-07-16T01:25:29.057735-0300 | INFO | Resposta: 307
2025-07-16T01:25:29.058741-0300 | INFO | Requisição: GET http://127.0.0.1:8000/api/v1/logs/
2025-07-16T01:25:29.059769-0300 | INFO | Resposta: 404
